b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"CTPR-440","Practicum in Sound","P","2.0 units, max 4","Lecture","18546D","001","1:00-3:50pm","Monday","16","10","0","Richard Burton","SCA B130"
"","","","","Lecture","18547D","001","1:00-3:50pm","Friday","16","12","0","Stephen Flick","SCA B130"
"CTPR-441","Sound Design","P","2.0 units","Lecture-Discussion","18551D","001","1:00-4:50pm","Thursday","13","9","0","Stephen Flick","SCB B115"
"CTPR-447","Producing Visual Effects","P","2.0 units","Lecture","18549D","001","4:00-6:50pm","Wednesday","12","0","0","",""
"CTPR-450","The Production and Post-Production Assistant","PM","2.0 units","Lecture","18548D","001","9:00-11:50am","Tuesday","65","55","0","<a href="http://www.ninarsadowsky.com">Nina Sadowsky,</a>Mary Posatko","SCI106"
"CTPR-454","Acting for Film and Television","","4.0 units","Lecture","18550R","001","1:00-3:50pm","Wednesday","25","14","0","Anne Desalvo","RZC STG A"
"CTPR-456","Introduction to Art Direction","","2.0 units","Lecture","18556R","001","7:00-10:00pm","Monday","16","16","0","Mimi Gramatky Stradling","SCS107"
"CTPR-457","Creating Poetic Cinema","","2.0 units","Lecture","18557R","001","3:00-5:50pm","Wednesday","15","15","0","Pablo Frasconi","SCA363"
"CTPR-460","Film Business Procedures and Distribution","","2.0-4.0 units, max 8","Lecture","18559R","001","1:00-2:50pm","Tuesday","30","30","0","Jason E Squire","SCA214"
"CTPR-461","Managing Television Stations and Internet Media","","2.0 units","Lecture","18562R","001","6:30-9:30pm","Wednesday","35","16","0","Richard Block","SCA209"
"CTPR-465","Practicum in Production Design","P","2.0 units","Lecture","18563D","001","7:00-10:00pm","Tuesday","16","16","0","Michael Provart","SCS107"
"CTPR-474","Documentary Production","","4.0 units","Lecture","18569R","001","9:00-12:50pm","Wednesday","14","8","0","Bill Yahraus","SCA363"
"CTPR-476","Directing The Comedic Scene","","2.0 units","Lecture","18572D","001","6:00-9:50pm","Wednesday","16","15","0","Barnet Kellman","RZC STG D"
"CTPR-478","Practicum in Directing","PM","2.0 units","Lecture","18570D","001","6:00-9:00pm","Wednesday","15","15","0","Peter Sollett","RZC STG A"
"","","","","Lecture","18571D","001","7:00-10:00pm","Tuesday","15","15","0","Laura James","SCE STG 1"
"","","","","Lecture","18575D","001","10:00-12:50pm","Wednesday","12","11","0","Helaine Head","RZC STG A"
"CTPR-479","Single Camera Television Dramatic Pilot","","2.0 units","Lecture","18577D","001","2:00-4:50pm","Monday","10","1","0","Gail Katz","TBA"
"CTPR-480","Advanced Production Workshop","PM","4.0 units","Lecture","18582D","001","9:00-11:50am","Tuesday","50","0","0","Brenda Goodman","SCA112"
"","","","","Lab","18585D","001","1:00-4:50pm","Tuesday","12","0","0","Helaine Head","SCA406"
"","","","","Lab","18586D","001","1:00-4:50pm","Tuesday","12","0","0","Mimi Gramatky Stradling","SCS107"
"","","","","Lab","18587D","001","1:00-4:50pm","Tuesday","15","0","0","Brenda Goodman","SCA356"
"","","","","Lab","18588D","001","1:00-4:50pm","Tuesday","25","0","0","Christopher Chomyn","RZC STG D"
"","","","","Lab","18589D","001","1:00-4:50pm","Tuesday","12","0","0","Suhail Kafity","SCB B115"
"","","","","Lab","18591D","001","1:00-4:50pm","Tuesday","12","0","0","Tom Miller,<br />Reine-Claire Dousarkissian","SCA B149, SCA B148"
"CTPR-484","Advanced Multi-Camera Television Workshop","","4.0 units, max 8","Lecture","18590R","001","2:00-5:50pm","Wednesday","40","40","0","<a href="http://cinema.usc.edu/faculty/facultydirectory.cfm">Nancy Forner,</a>Jeremy Deneau,<br /><a href="https://cinema.usc.edu/faculty/profile.cfm?id=52743&first=Robert&last=Sch&title=&did=50&referer=facultydirectory%2Ecfm&startpage=1&startrow=1">Robert Schiller,</a><a href="http://http%3A%2F%2FBrucefin%40usc.edu">Bruce Finn,</a>Richard Holland","SCC STG 4"
"CTPR-487","Recording for Film Scores","","2.0 units","Lecture","18593D","001","4:00-6:50pm","Monday","18","4","0","Buddy Halligan","SCB B115"
"CTPR-496","The Film Industry: Career Challenges and Choices for Women","","2.0 units","Lecture","18599R","001","6:00-9:00pm","Tuesday","25","23","0","Bonnie Bruckheimer","SCA209"
"CTPR-497","Music Video and Commercial Production","P","2.0 units","Lecture","18598D","001","7:00-10:00pm","Wednesday","24","22","0","Rolf Kestermann,<br />Paula Walker-Kestermann","SCA316"
"CTPR-506","Visual Expression","P","2.0 units","Lecture","18600D","037","1:30-4:20pm","Monday","35","23","0","Bruce Block","SCA112"
"","","","","Lecture","18601D","037","1:30-4:20pm","Tuesday","35","23","0","Bruce Block","SCA112"
"CTPR-507","Production I","MC","4.0 units","Lecture","18603D","037","2:00-5:50pm","Monday","18","0","0","<a href="http://it">Angelo Pacifici,</a><a href="http://cinema.usc.edu/faculty/profile.cfm?id=6019&first=bita&last=&title=&did=50&referer=facultydirectory%2Ecfm&startpage=1&startrow=1">Bita Shafipour,</a><a href="http://cinema.usc.edu/directories/profile.cfm?id=33682">John Rosenberg</a>","SCE STG 2, SCI207"
"","","","","Lecture","18604D","037","9:00-12:50pm","Tuesday","18","0","0","<a href="http://lindabrownfilmmaker.com">Linda Brown,</a>James Savoca,<br />Jonathan Dudkowski","SCE STG 2, SCI207"
"","","","","Lecture","18607D","037","2:00-5:50pm","Tuesday","18","0","0","<a href="http://www.imdb.com/name/nm0004678/?ref_=fn_al_nm_1">Paul Maibaum,</a>Tim Kirkman","SCE STG 2, SCI207"
"","","","","Lecture","18608D","037","2:00-5:50pm","Tuesday","18","0","0","Rebekah McKendry,<br />Scott Gamzon","SCA203, SCE STG 1"
"","","","","Lab","18612D","037","6:00-9:00pm","Monday","18","0","0","Steven Albrezzi","SCA258"
"","","","","Lab","18613D","037","6:00-9:00pm","Tuesday","18","0","0","Peter Robinson","SCA258"
"","","","","Lab","18614D","037","6:00-9:00pm","Wednesday","18","0","0","Steven Albrezzi","SCA258"
"","","","","Lab","18615D","037","6:00-9:00pm","Thursday","18","0","0","Peter Robinson","SCA258"
"","","","","Lab","18616D","037","TBA","TBA","12","0","0","","OFFICE"
"CTPR-508","Production II","PC","6.0 units","Lecture-Lab","18619D","037","9:00-11:50am","Thursday","15","0","0","Michael Peyser,<br />Robert Townsend,<br /><a href="http://www.skyeborgman.com">Skye Borgman,</a>Margie Goodspeed,<br />Stephen Flick","SCA209, SCA209, RZC STG E"
"","","","","Lecture-Lab","18620D","037","9:00-11:50am","Tuesday","15","0","0","Carolyn Manetti,<br />Michael Uno,<br /><a href="http://www.philschwartzdp.com">Philip Schwartz,</a><a href="http://Frederick Shaine">Frederick Shaine,</a><a href="http://www.imdb.com/name/nm0004213/">Clifford Latimer</a>","SCA204, SCA204, SCA204"
"","","","","Lecture-Lab","18621D","037","9:00-11:50am","Mon, Wed","15","0","0","<a href="http://susan arnold">Susan Arnold,</a>Peter Sollett,<br />Dianne Farrington,<br />Stephen Lovejoy,<br />Sahand Nikoukar","SCA204, SCA204"
"","","","","Lecture-Lab","18622D","037","9:00-11:50am","Mon, Wed","15","0","0","Scott Kroopf,<br />Bayo Akinfemi,<br /><a href="http://mjcrenshaw@gmail.com">Michelle Crenshaw,</a>Reine-Claire Dousarkissian,<br />Simon Coke","SCA209, SCA209"
"CTPR-523","Introduction to Multiple-Camera Production","P","2.0 units","Lecture","18625D","037","1:00-4:50pm","Tuesday","12","10","0","Robert Schiller","RZC STG A"
"CTPR-531","Planning the Documentary Production","P","2.0 units","Lecture-Discussion","18630D","037","9:00-11:50am","Thursday","16","9","0","Doe Mayer","SCB304"
"CTPR-532","Intermediate Directing","P","2.0 units","Lecture","18633D","037","2:00-5:50pm","Thursday","15","15","0","Barnet Kellman","RZC STG D"
"","","","","Lecture","18634D","037","7:00-10:30pm","Tuesday","16","14","0","Jennifer Warren","SCE STG 2"
"","","","","Lecture","18635D","037","7:00-10:30pm","Thursday","16","15","0","Jeremy Kagan","SCE STG 2"
"CTPR-533","Directing Techniques","P","2.0 units","Lecture","18638D","037","7:00-10:30pm","Tuesday","16","16","0","Michael Uno","RZC STG D"
"","","","","Lecture","18639D","037","7:00-10:30pm","Wednesday","16","13","0","","SCE STG 2"
"CTPR-534","Intermediate Production Design","P","2.0 units","Lecture-Discussion","18641D","037","7:00-10:00pm","Thursday","12","10","0","Nathan Ogilvie","SCS107"
"CTPR-535","Intermediate Editing","P","2.0 units","Lecture","18642D","037","7:00-10:00pm","Monday","12","8","0","<a href="http://alexjablonski.com">Alex Jablonski,</a><a href="http://www.imdb.com/name/nm0678481/">Paul Petschek</a>","SCA316, SCA B134"
"CTPR-537","Intermediate Cinematography","PM","2.0 units","Lecture-Lab","18646D","037","1:00-4:50pm","Thursday","16","10","0","Linda Brown","SCC STG 3"
"","","","","Lecture-Lab","18647D","037","1:00-4:50pm","Tuesday","16","15","0","Skye Borgman","SCC STG 3"
"CTPR-538","Intermediate Producing","P","2.0 units","Lecture","18650D","037","7:00-10:00pm","Monday","16","13","0","Tim Marx","SCA255"
"CTPR-546L","Production III, Fiction","P","6.0 units, max 12","Lecture","18661D","037","8:00-11:50am","Wednesday","50","0","0","John Watson","SCA112"
"","","","","Lab","18664D","037","1:00-4:50pm","Wednesday","15","0","0","John Watson","SCA356"
"","","","","Lab","18666D","037","1:00-4:50pm","Wednesday","15","0","0","Midge Costin,<br />David MacMillan,<br /><a href="https://www.imdb.com/name/nm2379342/?ref_=nv_sr_4">Amy Reed</a>","SCA127A"
"","","","","Lab","18668D","037","1:00-4:50pm","Wednesday","8","0","0","Rebekah McKendry","SCA406"
"","","","","Lab","18669D","037","1:00-4:50pm","Wednesday","15","0","0","Tom Miller,<br />Reine-Claire Dousarkissian","SCA B149, SCA B148"
"","","","","Lab","18670D","037","1:00-4:50pm","Wednesday","15","0","0","Michael Provart","SCA258"
"","","","","Lab","18672D","037","1:30-5:30pm","Wednesday","15","0","0","Tristan Whitman","SCC STG 3"
"CTPR-547L","Production III, Documentary","P","6.0 units","Lecture","18790D","037","10:00-12:50pm","Monday","25","0","0","Amanda Pope","SCA112, SCB B115"
"","","","","Lab","18784D","037","1:00-3:50pm","Wednesday","15","0","0","Lisa Leeman","SCA259"
"","","","","Lab","18785D","037","1:30-4:20pm","Wednesday","15","0","0","James Okeeffe","RZC STG D"
"","","","","Lab","18786D","037","7:00-9:50pm","Monday","15","0","0","Jason Rosenfield,<br />Jeremy Deneau","SCA363, SCA B148"
"","","","","Lab","18788D","037","1:00-3:50pm","Wednesday","15","0","0","Richard Burton","SCA B130"
"","","","","Lab","18789D","037","1:00-3:50pm","Wednesday","15","0","0","Amanda Pope","SCI209"
"CTPR-551","Directing in a Virtual World","PM","2.0 units","Lecture","18679D","037","1:00-4:50pm","Friday","12","0","0","<a href="http://cinema.usc.edu/faculty/profile.cfm?id=33666&first=michael&last=fink&title=&did=50&referer=facultydirectory%2Ecfm&startpage=1&startrow=1">Michael Fink,</a><a href="https://cinema.usc.edu/directories/profile.cfm?id=42166&first=&last=&title=&did=1&referer=/production/faculty.cfm&startpage=1&startrow=31">Paul Kowalski</a>","RZC STG D"
"CTPR-552","Advanced Directing","PM","2.0 units","Lecture-Discussion","18681D","037","7:00-10:00pm","Thursday","12","9","0","Everett Lewis","SCI207"
"CTPR-557","Advanced Cinematography","PM","2.0 units","Lecture-Lab","18686D","037","1:00-4:50pm","Monday","12","5","0","Christopher Chomyn","SCC STG 3"
"CTPR-558","Advanced Producing","P","2.0 units","Lecture","18687D","037","6:00-9:00pm","Tuesday","18","15","0","","SCA204"
"CTPR-565","Making Media for Social Change","P","2.0 units","Lecture","18688D","037","3:00-5:50pm","Tuesday","14","13","0","Michael Taylor,<br /><a href="http://www.cmml-usc.org">Jeremy Kagan</a>","SCA214"
"CTPR-566","Developing and Selling Your Film and TV Projects","MC","2.0 units","Lecture","18689D","037","6:30-9:30pm","Monday","25","20","0","Gail Katz,<br /><a href="https://scacommunity.usc.edu/secure/directory/directory_listing_person.cfm?person=42019">Eric Freiser</a>","SCB104"
"CTPR-572","The World of Television: From Concept to Air and Everything in Between","P","2.0 units","Lecture","18690D","037","7:00-10:00pm","Thursday","25","24","0","Anthony Jonas","SCA209"
"CTPR-573","Developing and Producing the Advanced Project","P","2.0 units","Lecture","18692D","037","1:00-3:50pm","Monday","16","0","0","Brenda Goodman,<br /><a href="https://scacommunity.usc.edu/secure/directory/directory_listing_person.cfm?person=42019">Eric Freiser,</a>Trevor Munson","SCA258"
"CTPR-581a","Individual Production Workshop","PM","4.0 units","Lecture","18696D","037","TBA","TBA","7","0","0","","OFFICE"
"","","","","Lecture","18697D","037","TBA","TBA","7","0","0","Nina Sadowsky","OFFICE"
"","","","","Lecture","18698D","037","TBA","TBA","6","0","0","Robert Townsend","OFFICE"
"","","","","Lecture","18699D","037","TBA","TBA","5","0","0","","OFFICE"
"CTPR-581b","Individual Production Workshop","PM","2.0 units","Lecture","18706D","037","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","18707D","037","TBA","TBA","7","0","0","","OFFICE"
"","","","","Lecture","18708D","037","TBA","TBA","7","0","0","","OFFICE"
"CTPR-581c","Individual Production Workshop","PM","2.0 units","Lecture","18713D","037","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","18714D","037","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","18715D","037","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","18716D","037","TBA","TBA","5","0","0","","OFFICE"
"CTPR-581z","Individual Production Workshop","PM","0.0 units","Lecture","18719D","037","TBA","TBA","5","0","0","","OFFICE"
"CTPR-582a","Advanced Production Seminar","PM","2.0 units","Lecture","18731D","037","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","18732D","037","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","18733D","037","TBA","TBA","5","0","0","","OFFICE"
"CTPR-582b","Advanced Production Seminar","PM","2.0 units","Lecture","18739D","037","TBA","TBA","5","0","0","","OFFICE"
"CTPR-582z","Advanced Production Seminar","PM","0.0 units","Lecture","18747D","037","TBA","TBA","7","0","0","","OFFICE"
"CTPR-585a","Advanced Producing Project","PM","2.0 units","Lecture","18762D","037","TBA","TBA","6","0","0","","OFFICE"
"","","","","Lecture","18763D","037","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","18767D","037","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","18803D","037","TBA","TBA","5","0","0","","OFFICE"
"CTPR-585b","Advanced Producing Project","PM","2.0 units","Lecture","18793D","037","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","18796D","037","TBA","TBA","5","0","0","","TBA"
"CTPR-585z","Advanced Producing Project","P","0.0 units","Lecture","18800D","037","TBA","TBA","5","0","0","","TBA"
'
