b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"JOUR-446","Entertainment Reporting","","2.0 units","Lecture","21265R","001","12:00-1:40pm","Wednesday","16","16","0","Mary Murphy","ANN408"
"JOUR-448","Government and Public Affairs Reporting","P","4.0 units","Lecture","21230R","001","9:00-12:20pm","Tuesday","20","2","0","Richard Reeves","ASC328"
"JOUR-458","Media, Food and Culture","","4.0 units","Lecture","21286R","001","6:00-9:20pm","Wednesday","64","12","0","","ANN L101"
"JOUR-460","Social Responsibility of the News Media","","4.0 units","Lecture-Lab","21287R","001","9:00-12:20pm","Monday","20","7","0","","ASC228"
"JOUR-462","Law of Mass Communication","","4.0 units","Lecture","21227D","001","2:00-5:20pm","Wednesday","15","0","0","","ASC228"
"","","","","Lecture","21289D","001","6:00-9:20pm","Wednesday","15","0","0","","ASC328"
"JOUR-469","Money, Markets and Media","","4.0 units","Lecture","21300R","001","9:00-10:50am","Tue, Thu","33","11","0","Gabriel Kahn","ANN L116"
"JOUR-475","Print and Digital Design for 21st Century Storytelling","","4.0 units","Lecture","21279R","001","6:30-9:50pm","Monday","15","14","0","","ANN305"
"JOUR-476","Reporting Urban Affairs","","4.0 units","Lecture","21285R","001","2:00-5:20pm","Thursday","20","0","0","Gabriel Kahn","ANN408"
"JOUR-489","Hands-on Disruption: Experimenting with Emerging Technology","","2.0 units","Lecture","21453D","001","6:00-8:40pm","Tuesday","15","1","0","Robert Hernandez","ANN211"
"JOUR-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","21340D","001","TBA","TBA","12","0","0","Ben Carrington","OFFICE"
"","","","","Lecture","21386D","001","TBA","TBA","12","0","0","Allissa Richardson","OFFICE"
"","","","","Lecture","21387D","001","TBA","TBA","12","0","0","Keith Plocek","OFFICE"
"","","","","Lecture","21388D","001","TBA","TBA","12","0","0","Lisa Pecot-Hebert","OFFICE"
"","","","","Lecture","21390D","001","TBA","TBA","12","0","0","Gordon Stables","OFFICE"
"","","","","Lecture","21391D","001","TBA","TBA","12","0","0","Myra Turner","OFFICE"
"","","","","Lecture","21392D","001","TBA","TBA","12","0","0","Alan Abrahamson","OFFICE"
"","","","","Lecture","21393D","001","TBA","TBA","12","0","0","Amara Aguilar","OFFICE"
"","","","","Lecture","21394D","001","TBA","TBA","12","0","0","Sasha Anawalt","OFFICE"
"","","","","Lecture","21395D","001","TBA","TBA","12","0","0","Daniel Birman","OFFICE"
"","","","","Lecture","21397D","001","TBA","TBA","12","0","0","Mark Schoofs","OFFICE"
"","","","","Lecture","21398D","001","TBA","TBA","12","0","0","Laura Castaneda","OFFICE"
"","","","","Lecture","21399D","001","TBA","TBA","12","0","0","William Celis","OFFICE"
"","","","","Lecture","21400D","001","TBA","TBA","12","0","0","Mary Murphy","OFFICE"
"","","","","Lecture","21404D","001","TBA","TBA","12","0","0","Geoffrey Cowan","OFFICE"
"","","","","Lecture","21405D","001","TBA","TBA","12","0","0","Laura Davis","OFFICE"
"","","","","Lecture","21409D","001","TBA","TBA","12","0","0","Robert Hernandez","OFFICE"
"","","","","Lecture","21410D","001","TBA","TBA","12","0","0","Henry Jenkins","OFFICE"
"","","","","Lecture","21412D","001","TBA","TBA","12","0","0","Jonathan Kotler","OFFICE"
"","","","","Lecture","21415D","001","TBA","TBA","12","0","0","","OFFICE"
"","","","","Lecture","21416D","001","TBA","TBA","12","0","0","Tim Page","OFFICE"
"","","","","Lecture","21420D","001","TBA","TBA","12","0","0","Stacy Scholder","OFFICE"
"","","","","Lecture","21425D","001","TBA","TBA","12","0","0","Sandy Tolan","OFFICE"
"","","","","Lecture","21427D","001","TBA","TBA","12","0","0","Diane Winston","OFFICE"
"","","","","Lecture","21401D","001","TBA","TBA","12","0","0","Dana Chinn","OFFICE"
"","","","","Lecture","21407D","001","TBA","TBA","12","0","0","Vince Gonzales","OFFICE"
"","","","","Lecture","21408D","001","TBA","TBA","12","0","0","Rebecca Haggerty","OFFICE"
"","","","","Lecture","21411D","001","TBA","Monday","12","0","0","Gabriel Kahn","OFFICE"
"","","","","Lecture","21414D","001","TBA","TBA","12","0","0","Alan Mittelstaedt","OFFICE"
"","","","","Lecture","21417D","001","TBA","TBA","12","0","0","Michael Parks","OFFICE"
"","","","","Lecture","21418D","001","TBA","TBA","12","0","0","Richard Reeves","OFFICE"
"","","","","Lecture","21419D","001","TBA","TBA","12","0","0","Joe Saltzman","OFFICE"
"","","","","Lecture","21421D","001","TBA","TBA","12","0","0","Philip Seib","OFFICE"
"","","","","Lecture","21422D","001","TBA","TBA","12","0","0","Willa Seidenberg","OFFICE"
"","","","","Lecture","21423D","001","TBA","TBA","12","0","0","Roberto Suro","OFFICE"
"JOUR-492","Advanced Coding for Storytelling","P","2.0 units","Lecture","21450R","001","11:00-1:20pm","Thursday","15","5","0","Peggy Bustamante","ANN308"
"JOUR-499","Special Topics","","2.0-4.0 units, max 8"
"","Documenting an American Tragedy: The Mass Shooting Oral History","","2.0","Lecture","21447R","001","12:00-1:40pm","Monday","15","4","0","Mark Schoofs","ASC331"
"","Beyond the Xs and Os: Producing the Sports Documentary","","4.0","Lecture","21448D","001","3:00-6:20pm","Wednesday","15","0","0","Myra Turner","ANN413"
"","Sports Investigative Reporting","","4.0","Lecture","21449R","001","9:00-12:20pm","Wednesday","20","2","0","","ANN211"
"JOUR-510","Special Assignment Reporting","","2.0 units"
"","Sports","","2.0","Lecture","21344D","001","10:00-11:50am","Friday","10","0","0","Jeffrey Fellenzer","ANN210"
"","Arts, Culture, Entertainment","","2.0","Lecture","21692D","001","10:00-11:50am","Friday","15","0","0","Mary Murphy","ANN211"
"","Science, Environment and Technology","","2.0","Lecture","21693D","001","10:00-11:50am","Friday","15","0","0","","ANN305"
"","Urban Affairs","","2.0","Lecture","21695D","001","10:00-11:50am","Friday","15","0","0","Alan Mittelstaedt","ANN408"
"","Global Affairs","","2.0","Lecture","21697D","001","10:00-11:50am","Friday","15","0","0","Michael Parks","ANN209"
"","Health and Healthcare","","2.0","Lecture","21699D","001","10:00-11:50am","Friday","15","0","0","<a href="http://annenberg.usc.edu/Faculty/Communication%20and%20Journalism/SaltzmanJ.aspx">Joe Saltzman,</a>Michelle Levander","ANN309"
"JOUR-519","Advanced Writing and Reporting for Magazine and the Web","","4.0 units","Lecture","21696D","001","9:00-12:20pm","Wednesday","15","0","0","Richard Reeves","ASC230"
"JOUR-521","Documentary Pre-Production","","2.0 units","Lecture","21678D","001","2:00-5:20pm","Tuesday","15","0","0","Daniel Birman","ANN406"
